# x	y	u	v	flags	mask
2.8181e+00	4.1649e+00	2.4092e-03	-2.4105e-03	0.0000e+00	0.0000e+00
3.0356e+00	4.1649e+00	3.0430e-03	8.8612e-03	0.0000e+00	0.0000e+00
3.2532e+00	4.1649e+00	2.0426e-03	7.6815e-04	0.0000e+00	0.0000e+00
3.4708e+00	4.1649e+00	6.2625e-04	-2.1431e-03	0.0000e+00	0.0000e+00
3.6884e+00	4.1649e+00	1.7848e-03	-4.7983e-04	0.0000e+00	0.0000e+00
3.9059e+00	4.1649e+00	-1.1046e-03	-9.4563e-04	0.0000e+00	0.0000e+00
4.1235e+00	4.1649e+00	-8.4501e-04	-9.4208e-04	0.0000e+00	0.0000e+00
4.3411e+00	4.1649e+00	-4.3085e-02	-4.4514e-03	0.0000e+00	0.0000e+00
4.5586e+00	4.1649e+00	-8.2507e-05	-1.5725e-03	0.0000e+00	0.0000e+00
4.7762e+00	4.1649e+00	3.1047e-02	-6.9789e-03	0.0000e+00	0.0000e+00
4.9938e+00	4.1649e+00	8.8938e-02	-1.2218e-02	0.0000e+00	0.0000e+00
5.2114e+00	4.1649e+00	5.7629e-03	-1.4886e-02	0.0000e+00	0.0000e+00
5.4289e+00	4.1649e+00	1.3916e-02	-1.0771e-02	0.0000e+00	0.0000e+00
5.6465e+00	4.1649e+00	1.6650e-02	5.4160e-04	0.0000e+00	0.0000e+00
5.8641e+00	4.1649e+00	7.6850e-04	5.1038e-03	0.0000e+00	0.0000e+00
6.0816e+00	4.1649e+00	5.0184e-05	1.1079e-02	0.0000e+00	0.0000e+00
6.2992e+00	4.1649e+00	7.0538e-02	-2.2647e-02	0.0000e+00	0.0000e+00
6.5168e+00	4.1649e+00	7.0831e-02	-1.9843e-02	0.0000e+00	0.0000e+00
6.7344e+00	4.1649e+00	5.8036e-03	2.1715e-03	0.0000e+00	0.0000e+00
6.9519e+00	4.1649e+00	1.9398e-01	-1.4534e-02	0.0000e+00	0.0000e+00
7.1695e+00	4.1649e+00	3.1617e-02	3.1401e-03	0.0000e+00	0.0000e+00
7.3871e+00	4.1649e+00	3.7721e-03	3.7354e-02	0.0000e+00	0.0000e+00
7.6046e+00	4.1649e+00	1.6475e-01	1.5446e+00	0.0000e+00	0.0000e+00
7.8222e+00	4.1649e+00	1.7766e-01	1.5461e+00	0.0000e+00	0.0000e+00
8.0398e+00	4.1649e+00	4.9935e-03	-3.2004e-04	0.0000e+00	0.0000e+00
8.2574e+00	4.1649e+00	1.3028e-04	-4.9821e-04	0.0000e+00	0.0000e+00
8.4749e+00	4.1649e+00	2.5405e-02	-4.5391e-03	0.0000e+00	0.0000e+00
8.6925e+00	4.1649e+00	3.3780e-02	-8.2535e-03	0.0000e+00	0.0000e+00
8.9101e+00	4.1649e+00	9.6148e-03	-7.7048e-03	0.0000e+00	0.0000e+00
9.1276e+00	4.1649e+00	1.8854e-02	-1.6664e-03	0.0000e+00	0.0000e+00
9.3452e+00	4.1649e+00	9.8279e-03	-6.4358e-03	0.0000e+00	0.0000e+00
9.5628e+00	4.1649e+00	5.4180e-02	-3.2907e-02	0.0000e+00	0.0000e+00
9.7804e+00	4.1649e+00	4.1135e-03	-1.7381e-02	0.0000e+00	0.0000e+00
9.9979e+00	4.1649e+00	3.5485e-02	-1.4389e-02	0.0000e+00	0.0000e+00
1.0215e+01	4.1649e+00	-3.4555e-03	-2.8257e-03	0.0000e+00	0.0000e+00
1.0433e+01	4.1649e+00	9.6383e-03	-2.9974e-02	0.0000e+00	0.0000e+00
1.0651e+01	4.1649e+00	2.9532e-02	-3.9514e-02	0.0000e+00	0.0000e+00
1.0868e+01	4.1649e+00	1.0518e-02	-2.4224e-03	0.0000e+00	0.0000e+00
1.1086e+01	4.1649e+00	2.4391e-02	-2.4636e-03	0.0000e+00	0.0000e+00
1.1303e+01	4.1649e+00	1.1317e-04	2.9955e-04	0.0000e+00	0.0000e+00
1.1521e+01	4.1649e+00	-4.8626e-02	2.9824e-04	0.0000e+00	0.0000e+00
1.1738e+01	4.1649e+00	3.1187e-02	1.2553e-02	0.0000e+00	0.0000e+00
1.1956e+01	4.1649e+00	1.9543e-02	2.0154e-03	0.0000e+00	0.0000e+00
1.2174e+01	4.1649e+00	-1.9816e-03	-2.8522e-04	0.0000e+00	0.0000e+00
1.2391e+01	4.1649e+00	-1.9872e-02	-7.3752e-04	0.0000e+00	0.0000e+00
1.2609e+01	4.1649e+00	1.3788e-03	-5.3573e-04	0.0000e+00	0.0000e+00
1.2826e+01	4.1649e+00	7.2070e-03	-5.5590e-04	0.0000e+00	0.0000e+00
1.3044e+01	4.1649e+00	-7.7582e-03	-1.9334e-03	0.0000e+00	0.0000e+00
2.0721e-01	3.9474e+00	-1.9635e-04	1.6902e-03	0.0000e+00	0.0000e+00
4.2478e-01	3.9474e+00	-4.8523e-02	-2.3932e-03	0.0000e+00	0.0000e+00
6.4235e-01	3.9474e+00	-4.7592e-03	5.1533e-04	0.0000e+00	0.0000e+00
8.5993e-01	3.9474e+00	1.6743e+00	9.5392e+00	0.0000e+00	0.0000e+00
1.0775e+00	3.9474e+00	2.8268e-01	1.4555e-01	1.0000e+00	0.0000e+00
1.2951e+00	3.9474e+00	8.0095e-04	1.5927e-02	0.0000e+00	0.0000e+00
1.5126e+00	3.9474e+00	-3.1169e-03	6.7522e-03	0.0000e+00	0.0000e+00
1.7302e+00	3.9474e+00	5.1615e-03	8.5824e-03	0.0000e+00	0.0000e+00
1.9478e+00	3.9474e+00	2.1251e-03	1.5984e-02	0.0000e+00	0.0000e+00
2.1654e+00	3.9474e+00	2.3847e-02	5.3906e-04	0.0000e+00	0.0000e+00
2.3829e+00	3.9474e+00	5.6591e-02	5.4860e-03	0.0000e+00	0.0000e+00
2.6005e+00	3.9474e+00	-3.6387e-04	9.4096e-04	0.0000e+00	0.0000e+00
2.8181e+00	3.9474e+00	1.9905e-03	1.5720e-04	0.0000e+00	0.0000e+00
3.0356e+00	3.9474e+00	-3.6275e-04	6.7254e-04	0.0000e+00	0.0000e+00
3.2532e+00	3.9474e+00	-1.7380e-03	-4.4017e-03	0.0000e+00	0.0000e+00
3.4708e+00	3.9474e+00	1.0391e-04	3.8985e-03	0.0000e+00	0.0000e+00
3.6884e+00	3.9474e+00	-6.8991e-04	5.4019e-03	0.0000e+00	0.0000e+00
3.9059e+00	3.9474e+00	-9.0160e-03	-3.6206e-03	0.0000e+00	0.0000e+00
4.1235e+00	3.9474e+00	3.1167e-03	-3.0930e-03	0.0000e+00	0.0000e+00
4.3411e+00	3.9474e+00	-8.8412e-03	-1.0650e-02	0.0000e+00	0.0000e+00
4.5586e+00	3.9474e+00	-1.3468e-03	-7.9534e-03	0.0000e+00	0.0000e+00
4.7762e+00	3.9474e+00	1.1078e-01	-1.9868e-02	0.0000e+00	0.0000e+00
4.9938e+00	3.9474e+00	7.1655e-02	-1.0000e-02	0.0000e+00	0.0000e+00
5.2114e+00	3.9474e+00	-6.0881e-03	-1.0071e-02	0.0000e+00	0.0000e+00
5.4289e+00	3.9474e+00	9.2391e-06	-6.8801e-03	0.0000e+00	0.0000e+00
5.6465e+00	3.9474e+00	-1.1788e-03	-9.6743e-03	0.0000e+00	0.0000e+00
5.8641e+00	3.9474e+00	-7.7599e-04	-8.0636e-03	0.0000e+00	0.0000e+00
6.0816e+00	3.9474e+00	3.2715e-03	-1.1732e-02	0.0000e+00	0.0000e+00
6.2992e+00	3.9474e+00	8.2914e-02	-1.8764e-02	0.0000e+00	0.0000e+00
6.5168e+00	3.9474e+00	5.4717e-02	-1.1339e-02	0.0000e+00	0.0000e+00
6.7344e+00	3.9474e+00	1.2093e-02	-5.8098e-02	0.0000e+00	0.0000e+00
6.9519e+00	3.9474e+00	6.8324e-02	-7.2121e-02	0.0000e+00	0.0000e+00
7.1695e+00	3.9474e+00	1.8702e-02	-3.9961e-03	0.0000e+00	0.0000e+00
7.3871e+00	3.9474e+00	1.6381e-02	-1.2573e-02	0.0000e+00	0.0000e+00
7.6046e+00	3.9474e+00	2.7127e-02	-2.4737e-02	0.0000e+00	0.0000e+00
7.8222e+00	3.9474e+00	2.2764e-03	-1.1924e-02	0.0000e+00	0.0000e+00
8.0398e+00	3.9474e+00	4.9278e-03	-1.4252e-02	0.0000e+00	0.0000e+00
8.2574e+00	3.9474e+00	8.1184e-05	-6.6995e-03	0.0000e+00	0.0000e+00
8.4749e+00	3.9474e+00	8.9605e-03	7.4058e-04	0.0000e+00	0.0000e+00
8.6925e+00	3.9474e+00	1.0752e-03	-9.3223e-03	0.0000e+00	0.0000e+00
8.9101e+00	3.9474e+00	3.3274e-04	-1.4597e-02	0.0000e+00	0.0000e+00
9.1276e+00	3.9474e+00	1.6951e-02	-8.4135e-03	0.0000e+00	0.0000e+00
9.3452e+00	3.9474e+00	1.0044e-02	-2.3563e-02	0.0000e+00	0.0000e+00
9.5628e+00	3.9474e+00	4.7626e-03	-8.8939e-03	0.0000e+00	0.0000e+00
9.7804e+00	3.9474e+00	1.0629e-02	-1.4561e-03	0.0000e+00	0.0000e+00
9.9979e+00	3.9474e+00	1.1613e-01	3.4239e-03	1.0000e+00	0.0000e+00
1.0215e+01	3.9474e+00	1.9900e-02	6.4219e-04	0.0000e+00	0.0000e+00
1.0433e+01	3.9474e+00	7.2943e-03	-4.4032e-03	0.0000e+00	0.0000e+00
1.0651e+01	3.9474e+00	3.8286e-03	-4.7023e-02	0.0000e+00	0.0000e+00
1.0868e+01	3.9474e+00	4.2473e-03	-6.4328e-03	0.0000e+00	0.0000e+00
1.1086e+01	3.9474e+00	-1.5314e-02	-5.8763e-03	0.0000e+00	0.0000e+00
1.1303e+01	3.9474e+00	-6.9619e-03	-1.0309e-03	0.0000e+00	0.0000e+00
1.1521e+01	3.9474e+00	-4.6259e-02	-1.7628e-03	0.0000e+00	0.0000e+00
1.1738e+01	3.9474e+00	1.1558e-03	-2.1077e-03	0.0000e+00	0.0000e+00
1.1956e+01	3.9474e+00	1.0064e-02	-8.9010e-04	0.0000e+00	0.0000e+00
1.2174e+01	3.9474e+00	-9.3745e-04	-5.0827e-04	0.0000e+00	0.0000e+00
1.2391e+01	3.9474e+00	-6.9706e-03	-8.1511e-03	0.0000e+00	0.0000e+00
1.2609e+01	3.9474e+00	1.7835e-03	-1.0510e-02	0.0000e+00	0.0000e+00
1.2826e+01	3.9474e+00	-1.6587e-03	-1.2125e-03	0.0000e+00	0.0000e+00
1.3044e+01	3.9474e+00	-1.6039e-02	-2.8615e-03	0.0000e+00	0.0000e+00
2.0721e-01	3.7298e+00	-1.4141e-03	-5.8464e-03	0.0000e+00	0.0000e+00
4.2478e-01	3.7298e+00	7.5736e-04	-5.2981e-03	0.0000e+00	0.0000e+00
6.4235e-01	3.7298e+00	4.2470e-03	2.1370e-03	0.0000e+00	0.0000e+00
8.5993e-01	3.7298e+00	7.7448e-03	2.5333e-02	0.0000e+00	0.0000e+00
1.0775e+00	3.7298e+00	-9.9365e-04	2.4277e-02	0.0000e+00	0.0000e+00
1.2951e+00	3.7298e+00	-5.9985e-03	2.3414e-02	0.0000e+00	0.0000e+00
1.5126e+00	3.7298e+00	1.0103e-02	1.2512e-03	0.0000e+00	0.0000e+00
1.7302e+00	3.7298e+00	6.6762e-03	-1.0341e-02	0.0000e+00	0.0000e+00
1.9478e+00	3.7298e+00	1.2337e-02	-3.3870e-02	0.0000e+00	0.0000e+00
2.1654e+00	3.7298e+00	-2.5041e-03	4.0442e-03	0.0000e+00	0.0000e+00
2.3829e+00	3.7298e+00	-3.7838e-03	2.0118e-03	0.0000e+00	0.0000e+00
2.6005e+00	3.7298e+00	-1.0126e-02	-2.4012e-03	0.0000e+00	0.0000e+00
2.8181e+00	3.7298e+00	5.0248e-03	-1.7842e-03	0.0000e+00	0.0000e+00
3.0356e+00	3.7298e+00	-4.2142e-04	1.1207e-03	0.0000e+00	0.0000e+00
3.2532e+00	3.7298e+00	1.4306e-02	6.1915e-03	0.0000e+00	0.0000e+00
3.4708e+00	3.7298e+00	4.5179e-03	1.4005e-02	0.0000e+00	0.0000e+00
3.6884e+00	3.7298e+00	2.7404e-03	1.1616e-02	0.0000e+00	0.0000e+00
3.9059e+00	3.7298e+00	-2.1215e-04	1.2216e-02	0.0000e+00	0.0000e+00
4.1235e+00	3.7298e+00	5.9078e-03	3.6411e-03	0.0000e+00	0.0000e+00
4.3411e+00	3.7298e+00	-4.7680e-03	2.3243e-03	0.0000e+00	0.0000e+00
4.5586e+00	3.7298e+00	-4.8947e-03	-1.5546e-03	0.0000e+00	0.0000e+00
4.7762e+00	3.7298e+00	5.8896e-02	-9.8667e-04	0.0000e+00	0.0000e+00
4.9938e+00	3.7298e+00	4.7573e-04	-7.4902e-04	0.0000e+00	0.0000e+00
5.2114e+00	3.7298e+00	8.5116e-03	-7.7706e-03	0.0000e+00	0.0000e+00
5.4289e+00	3.7298e+00	9.6563e-03	-1.8745e-03	0.0000e+00	0.0000e+00
5.6465e+00	3.7298e+00	-9.9750e-04	-3.5896e-03	0.0000e+00	0.0000e+00
5.8641e+00	3.7298e+00	4.4866e-03	-3.9134e-03	0.0000e+00	0.0000e+00
6.0816e+00	3.7298e+00	9.9969e-03	-7.5212e-03	0.0000e+00	0.0000e+00
6.2992e+00	3.7298e+00	1.0220e-02	1.5674e-04	0.0000e+00	0.0000e+00
6.5168e+00	3.7298e+00	1.7931e-02	-8.0291e-03	0.0000e+00	0.0000e+00
6.7344e+00	3.7298e+00	3.5452e-03	-1.8140e-02	0.0000e+00	0.0000e+00
6.9519e+00	3.7298e+00	-5.1181e-03	-2.6885e-03	0.0000e+00	0.0000e+00
7.1695e+00	3.7298e+00	9.2319e-03	2.1813e-03	0.0000e+00	0.0000e+00
7.3871e+00	3.7298e+00	1.8010e-02	-1.0075e-02	0.0000e+00	0.0000e+00
7.6046e+00	3.7298e+00	1.8713e-02	-4.0789e-03	0.0000e+00	0.0000e+00
7.8222e+00	3.7298e+00	9.3525e-04	2.1338e-03	0.0000e+00	0.0000e+00
8.0398e+00	3.7298e+00	2.3598e-03	-3.3766e-03	0.0000e+00	0.0000e+00
8.2574e+00	3.7298e+00	3.0857e-03	-3.6752e-03	0.0000e+00	0.0000e+00
8.4749e+00	3.7298e+00	3.2598e-02	-2.3685e-03	0.0000e+00	0.0000e+00
8.6925e+00	3.7298e+00	1.7561e-02	-2.1319e-03	0.0000e+00	0.0000e+00
8.9101e+00	3.7298e+00	3.0756e-02	-1.5706e-02	0.0000e+00	0.0000e+00
9.1276e+00	3.7298e+00	2.0145e-02	3.3869e-04	0.0000e+00	0.0000e+00
9.3452e+00	3.7298e+00	3.5344e-03	-7.6964e-03	0.0000e+00	0.0000e+00
9.5628e+00	3.7298e+00	-1.3167e-03	-6.4239e-03	0.0000e+00	0.0000e+00
9.7804e+00	3.7298e+00	7.4694e-03	-7.3535e-03	0.0000e+00	0.0000e+00
9.9979e+00	3.7298e+00	7.8626e-04	-3.0169e-05	0.0000e+00	0.0000e+00
1.0215e+01	3.7298e+00	-1.6104e-03	-6.4249e-03	0.0000e+00	0.0000e+00
1.0433e+01	3.7298e+00	-3.2160e-03	-1.2616e-02	0.0000e+00	0.0000e+00
1.0651e+01	3.7298e+00	-5.3875e-05	-4.0097e-03	0.0000e+00	0.0000e+00
1.0868e+01	3.7298e+00	-3.9335e-04	-5.6868e-03	0.0000e+00	0.0000e+00
1.1086e+01	3.7298e+00	6.4977e-04	-5.1564e-03	0.0000e+00	0.0000e+00
1.1303e+01	3.7298e+00	-2.7064e-03	-2.9672e-04	0.0000e+00	0.0000e+00
1.1521e+01	3.7298e+00	-6.9215e-03	-1.8719e-02	0.0000e+00	0.0000e+00
1.1738e+01	3.7298e+00	-1.4861e-02	-1.4156e-02	0.0000e+00	0.0000e+00
1.1956e+01	3.7298e+00	1.9024e-03	-2.3258e-03	0.0000e+00	0.0000e+00
1.2174e+01	3.7298e+00	6.2250e-05	-1.2214e-03	0.0000e+00	0.0000e+00
1.2391e+01	3.7298e+00	4.9729e-03	-1.0549e-03	0.0000e+00	0.0000e+00
1.2609e+01	3.7298e+00	-1.8820e-02	-6.9225e-03	0.0000e+00	0.0000e+00
1.2826e+01	3.7298e+00	-6.5170e-02	-2.3814e-02	0.0000e+00	0.0000e+00
1.3044e+01	3.7298e+00	-3.5237e-02	-1.5195e-02	0.0000e+00	0.0000e+00
2.0721e-01	3.5122e+00	-8.8508e-04	-2.1898e-03	0.0000e+00	0.0000e+00
4.2478e-01	3.5122e+00	-3.2555e-03	-3.3303e-03	0.0000e+00	0.0000e+00
6.4235e-01	3.5122e+00	-6.4886e-04	6.3938e-04	0.0000e+00	0.0000e+00
8.5993e-01	3.5122e+00	-1.2022e-03	-1.8169e-03	0.0000e+00	0.0000e+00
1.0775e+00	3.5122e+00	-1.1048e-03	-1.6688e-02	0.0000e+00	0.0000e+00
1.2951e+00	3.5122e+00	-1.7655e-02	1.3503e-03	0.0000e+00	0.0000e+00
1.5126e+00	3.5122e+00	1.2637e-02	4.8036e-04	0.0000e+00	0.0000e+00
1.7302e+00	3.5122e+00	2.3543e-02	-3.3564e-03	0.0000e+00	0.0000e+00
1.9478e+00	3.5122e+00	-1.3683e-03	-8.1837e-03	0.0000e+00	0.0000e+00
2.1654e+00	3.5122e+00	3.7615e-03	2.0901e-03	0.0000e+00	0.0000e+00
2.3829e+00	3.5122e+00	-2.7239e-03	-2.0304e-02	0.0000e+00	0.0000e+00
2.6005e+00	3.5122e+00	-7.0550e-03	-1.4939e-03	0.0000e+00	0.0000e+00
2.8181e+00	3.5122e+00	2.6232e-02	-9.0221e-04	0.0000e+00	0.0000e+00
3.0356e+00	3.5122e+00	7.4614e-02	4.7825e-03	0.0000e+00	0.0000e+00
3.2532e+00	3.5122e+00	3.8364e-02	-1.0688e-03	0.0000e+00	0.0000e+00
3.4708e+00	3.5122e+00	1.0230e-03	5.0363e-04	0.0000e+00	0.0000e+00
3.6884e+00	3.5122e+00	2.7183e-03	5.3188e-04	0.0000e+00	0.0000e+00
3.9059e+00	3.5122e+00	-1.6168e-03	1.1737e-04	0.0000e+00	0.0000e+00
4.1235e+00	3.5122e+00	1.0890e-02	-1.5651e-02	0.0000e+00	0.0000e+00
4.3411e+00	3.5122e+00	9.8322e-02	-2.6862e-02	0.0000e+00	0.0000e+00
4.5586e+00	3.5122e+00	5.2106e-02	-2.7038e-02	0.0000e+00	0.0000e+00
4.7762e+00	3.5122e+00	2.1996e-02	8.5868e-05	0.0000e+00	0.0000e+00
4.9938e+00	3.5122e+00	-1.1445e-02	-7.7322e-05	0.0000e+00	0.0000e+00
5.2114e+00	3.5122e+00	3.5897e-03	-1.0016e-02	0.0000e+00	0.0000e+00
5.4289e+00	3.5122e+00	2.8963e-03	-1.2483e-03	0.0000e+00	0.0000e+00
5.6465e+00	3.5122e+00	-2.8652e-02	1.9947e-03	0.0000e+00	0.0000e+00
5.8641e+00	3.5122e+00	3.0840e-02	-7.1912e-03	0.0000e+00	0.0000e+00
6.0816e+00	3.5122e+00	2.2735e-02	-2.7624e-03	0.0000e+00	0.0000e+00
6.2992e+00	3.5122e+00	9.9342e-03	-3.0257e-03	0.0000e+00	0.0000e+00
6.5168e+00	3.5122e+00	3.6215e-02	-1.2419e-02	0.0000e+00	0.0000e+00
6.7344e+00	3.5122e+00	2.2580e-05	-4.9594e-04	0.0000e+00	0.0000e+00
6.9519e+00	3.5122e+00	1.3523e-02	4.2401e-03	0.0000e+00	0.0000e+00
7.1695e+00	3.5122e+00	1.9993e-02	9.3233e-03	0.0000e+00	0.0000e+00
7.3871e+00	3.5122e+00	1.3027e-02	-5.7281e-03	0.0000e+00	0.0000e+00
7.6046e+00	3.5122e+00	2.8078e-03	2.9807e-03	0.0000e+00	0.0000e+00
7.8222e+00	3.5122e+00	4.6949e-03	4.7152e-03	0.0000e+00	0.0000e+00
8.0398e+00	3.5122e+00	3.6612e-03	4.9024e-03	0.0000e+00	0.0000e+00
8.2574e+00	3.5122e+00	2.8056e-03	1.5213e-03	0.0000e+00	0.0000e+00
8.4749e+00	3.5122e+00	4.4751e-02	-6.3798e-03	0.0000e+00	0.0000e+00
8.6925e+00	3.5122e+00	2.0894e-02	-5.1421e-03	0.0000e+00	0.0000e+00
8.9101e+00	3.5122e+00	-6.1427e-04	-5.8360e-03	0.0000e+00	0.0000e+00
9.1276e+00	3.5122e+00	3.5667e-04	-7.2031e-03	0.0000e+00	0.0000e+00
9.3452e+00	3.5122e+00	-7.6136e-03	-2.8323e-04	0.0000e+00	0.0000e+00
9.5628e+00	3.5122e+00	1.4607e-02	-1.5985e-02	0.0000e+00	0.0000e+00
9.7804e+00	3.5122e+00	1.0466e-02	-1.3562e-02	0.0000e+00	0.0000e+00
9.9979e+00	3.5122e+00	9.5989e-04	8.6287e-04	0.0000e+00	0.0000e+00
1.0215e+01	3.5122e+00	-8.2448e-04	-5.1800e-03	0.0000e+00	0.0000e+00
1.0433e+01	3.5122e+00	-3.2062e-03	-7.3091e-03	0.0000e+00	0.0000e+00
1.0651e+01	3.5122e+00	-6.6550e-04	-4.9929e-03	0.0000e+00	0.0000e+00
1.0868e+01	3.5122e+00	-5.7111e-03	-7.7326e-03	0.0000e+00	0.0000e+00
1.1086e+01	3.5122e+00	-3.5700e-03	-7.2353e-03	0.0000e+00	0.0000e+00
1.1303e+01	3.5122e+00	-1.2736e-02	-4.3158e-03	0.0000e+00	0.0000e+00
1.1521e+01	3.5122e+00	-8.1260e-03	-1.4231e-02	0.0000e+00	0.0000e+00
1.1738e+01	3.5122e+00	-9.2188e-03	-5.1531e-03	0.0000e+00	0.0000e+00
1.1956e+01	3.5122e+00	-4.9683e-03	-1.4753e-03	0.0000e+00	0.0000e+00
1.2174e+01	3.5122e+00	-4.8543e-03	-1.4101e-03	0.0000e+00	0.0000e+00
1.2391e+01	3.5122e+00	3.1779e-04	-8.7173e-03	0.0000e+00	0.0000e+00
1.2609e+01	3.5122e+00	-9.0789e-03	-1.2270e-02	0.0000e+00	0.0000e+00
1.2826e+01	3.5122e+00	-4.7629e-02	-1.6756e-02	0.0000e+00	0.0000e+00
1.3044e+01	3.5122e+00	-7.4048e-04	-2.7558e-03	0.0000e+00	0.0000e+00
2.0721e-01	3.2947e+00	3.1180e+00	-3.9899e-01	0.0000e+00	0.0000e+00
4.2478e-01	3.2947e+00	3.6133e+00	-1.0433e+00	0.0000e+00	0.0000e+00
6.4235e-01	3.2947e+00	3.4697e+00	-1.0785e+00	0.0000e+00	0.0000e+00
8.5993e-01	3.2947e+00	4.7858e+00	-8.4269e-01	0.0000e+00	0.0000e+00
1.0775e+00	3.2947e+00	3.6646e-03	-1.9538e-03	0.0000e+00	0.0000e+00
1.2951e+00	3.2947e+00	-4.5626e-03	-2.2822e-03	0.0000e+00	0.0000e+00
1.5126e+00	3.2947e+00	4.6110e-02	1.9648e-04	0.0000e+00	0.0000e+00
1.7302e+00	3.2947e+00	7.8316e-03	4.8212e-04	0.0000e+00	0.0000e+00
1.9478e+00	3.2947e+00	-1.0870e-03	2.6524e-03	0.0000e+00	0.0000e+00
2.1654e+00	3.2947e+00	-5.8014e-03	-9.0169e-06	0.0000e+00	0.0000e+00
2.3829e+00	3.2947e+00	-1.1077e-02	9.6496e-04	0.0000e+00	0.0000e+00
2.6005e+00	3.2947e+00	-1.2770e-02	3.8749e-03	0.0000e+00	0.0000e+00
2.8181e+00	3.2947e+00	3.8117e-03	-2.6699e-03	0.0000e+00	0.0000e+00
3.0356e+00	3.2947e+00	3.5436e-02	1.7188e-03	0.0000e+00	0.0000e+00
3.2532e+00	3.2947e+00	1.6108e-02	-5.0655e-04	0.0000e+00	0.0000e+00
3.4708e+00	3.2947e+00	-1.1421e-02	7.8034e-03	0.0000e+00	0.0000e+00
3.6884e+00	3.2947e+00	-6.9629e-03	8.5443e-03	0.0000e+00	0.0000e+00
3.9059e+00	3.2947e+00	-1.8624e-03	-2.5261e-03	0.0000e+00	0.0000e+00
4.1235e+00	3.2947e+00	7.1058e-03	5.5460e-04	0.0000e+00	0.0000e+00
4.3411e+00	3.2947e+00	8.0317e-02	-1.8668e-02	0.0000e+00	0.0000e+00
4.5586e+00	3.2947e+00	3.9330e-02	-1.3538e-02	0.0000e+00	0.0000e+00
4.7762e+00	3.2947e+00	-2.6150e-04	4.5129e-04	0.0000e+00	0.0000e+00
4.9938e+00	3.2947e+00	4.6014e-04	2.2637e-03	0.0000e+00	0.0000e+00
5.2114e+00	3.2947e+00	-2.4480e-02	2.1897e-03	0.0000e+00	0.0000e+00
5.4289e+00	3.2947e+00	-2.0192e-03	-2.5598e-03	0.0000e+00	0.0000e+00
5.6465e+00	3.2947e+00	-2.4709e-02	-6.3407e-03	0.0000e+00	0.0000e+00
5.8641e+00	3.2947e+00	2.1152e-02	-2.0198e-03	0.0000e+00	0.0000e+00
6.0816e+00	3.2947e+00	4.1917e-02	1.0044e-02	0.0000e+00	0.0000e+00
6.2992e+00	3.2947e+00	4.0222e-03	2.2149e-04	0.0000e+00	0.0000e+00
6.5168e+00	3.2947e+00	1.9314e-02	3.1189e-03	0.0000e+00	0.0000e+00
6.7344e+00	3.2947e+00	9.6523e-04	1.2461e-02	0.0000e+00	0.0000e+00
6.9519e+00	3.2947e+00	2.5139e-02	7.5463e-03	0.0000e+00	0.0000e+00
7.1695e+00	3.2947e+00	2.2848e-02	1.4562e-02	0.0000e+00	0.0000e+00
7.3871e+00	3.2947e+00	1.7620e-02	-5.3907e-03	0.0000e+00	0.0000e+00
7.6046e+00	3.2947e+00	1.3493e-02	-4.4693e-03	0.0000e+00	0.0000e+00
7.8222e+00	3.2947e+00	8.0083e-03	-2.9107e-02	0.0000e+00	0.0000e+00
8.0398e+00	3.2947e+00	9.7156e-03	-1.0884e-02	0.0000e+00	0.0000e+00
8.2574e+00	3.2947e+00	9.3046e-03	-6.1187e-03	0.0000e+00	0.0000e+00
8.4749e+00	3.2947e+00	8.4024e-03	-6.4386e-04	0.0000e+00	0.0000e+00
8.6925e+00	3.2947e+00	2.2039e-03	-9.0702e-04	0.0000e+00	0.0000e+00
8.9101e+00	3.2947e+00	4.0673e-03	-7.2736e-03	0.0000e+00	0.0000e+00
9.1276e+00	3.2947e+00	-1.8436e-03	-5.4122e-03	0.0000e+00	0.0000e+00
9.3452e+00	3.2947e+00	2.9927e-04	2.6224e-03	0.0000e+00	0.0000e+00
9.5628e+00	3.2947e+00	1.9664e-02	-5.9893e-03	0.0000e+00	0.0000e+00
9.7804e+00	3.2947e+00	1.1481e-02	-6.7253e-03	0.0000e+00	0.0000e+00
9.9979e+00	3.2947e+00	-2.6105e-03	-5.7085e-05	0.0000e+00	0.0000e+00
1.0215e+01	3.2947e+00	5.1659e-03	3.0966e-05	0.0000e+00	0.0000e+00
1.0433e+01	3.2947e+00	-6.3345e-03	3.4090e-03	0.0000e+00	0.0000e+00
1.0651e+01	3.2947e+00	3.0000e-03	5.4564e-03	0.0000e+00	0.0000e+00
1.0868e+01	3.2947e+00	-1.0159e-02	-3.1073e-03	0.0000e+00	0.0000e+00
1.1086e+01	3.2947e+00	-1.0100e-02	-6.9649e-03	0.0000e+00	0.0000e+00
1.1303e+01	3.2947e+00	-1.6935e-02	-6.3548e-03	0.0000e+00	0.0000e+00
1.1521e+01	3.2947e+00	-4.5677e-03	-4.8012e-03	0.0000e+00	0.0000e+00
1.1738e+01	3.2947e+00	-1.1644e-03	1.7992e-05	0.0000e+00	0.0000e+00
1.1956e+01	3.2947e+00	-1.3658e-03	1.6016e-03	0.0000e+00	0.0000e+00
1.2174e+01	3.2947e+00	-1.6359e-02	-1.6351e-03	0.0000e+00	0.0000e+00
1.2391e+01	3.2947e+00	-1.7522e-02	-7.0825e-04	0.0000e+00	0.0000e+00
